NGC4127 12 08 26.3 +76 48 14 7.0 7.0
NGC4128 12 08 32.4 +68 46 03 7.0 7.0
NGC4131 12 08 47.3 +29 18 16 7.0 7.0
NGC4132 12 09 01.3 +29 15 01 7.0 7.0
NGC4133 12 08 49.9 +74 54 14 7.0 7.0
NGC4134 12 09 09.9 +29 10 36 7.0 7.0
NGC4135 12 09 08.9 +44 00 11 7.0 7.0
NGC4136 12 09 17.7 +29 55 39 7.0 7.0
NGC4137 12 09 17.5 +44 05 23 7.0 7.0
NGC4138 12 09 30.0 +43 41 04 7.0 7.0
NGC4141 12 09 47.5 +58 50 55 7.0 7.0
NGC4142 12 09 30.5 +53 06 13 7.0 7.0
NGC4143 12 09 36.1 +42 32 02 7.0 7.0
NGC4144 12 09 59.3 +46 27 27 7.0 7.0
NGC4145 12 10 01.6 +39 52 58 7.0 7.0
NGC4146 12 10 18.3 +26 25 51 7.0 7.0
NGC4147 12 10 06.3 +18 32 32 7.0 7.0
NGC4148 12 10 07.9 +35 52 38 7.0 7.0
NGC4149 12 10 32.9 +58 18 14 7.0 7.0
NGC4150 12 10 33.6 +30 24 06 7.0 7.0
NGC4151 12 10 32.5 +39 24 21 7.0 7.0
NGC4152 12 10 37.5 +16 01 59 7.0 7.0
NGC4153 12 10 06.3 +18 32 32 7.0 7.0
NGC4154 12 10 32.9 +58 18 14 7.0 7.0
NGC4155 12 10 45.6 +19 02 27 7.0 7.0
NGC4156 12 10 49.4 +39 28 23 7.0 7.0
NGC4157 12 11 05.0 +50 29 08 7.0 7.0
NGC4158 12 11 10.1 +20 10 32 7.0 7.0
NGC4159 12 10 53.5 +76 07 35 7.0 7.0
NGC4160 12 12 11.7 +43 44 18 7.0 7.0
NGC4161 12 11 33.5 +57 44 13 7.0 7.0
NGC4162 12 11 52.5 +24 07 26 7.0 7.0
NGC4163 12 12 09.1 +36 10 09 7.0 7.0
NGC4164 12 12 05.4 +13 12 20 7.0 7.0
NGC4165 12 12 11.8 +13 14 47 7.0 7.0
NGC4166 12 12 09.7 +17 45 24 7.0 7.0
NGC4167 12 12 09.1 +36 10 09 7.0 7.0
NGC4168 12 12 17.1 +13 12 19 7.0 7.0
NGC4169 12 12 18.7 +29 10 46 7.0 7.0
NGC4170 12 12 12.9 +29 10 01 7.0 7.0
NGC4171 12 12 38.4 +29 13 28 7.0 7.0
NGC4172 12 12 15.0 +56 10 38 7.0 7.0
NGC4173 12 12 20.2 +29 12 42 7.0 7.0
NGC4174 12 12 26.8 +29 08 57 7.0 7.0
NGC4175 12 12 31.1 +29 10 06 7.0 7.0
NGC4178 12 12 46.5 +10 52 05 7.0 7.0
NGC4180 12 13 03.0 +07 02 20 7.0 7.0
NGC4181 12 12 49.0 +52 54 11 7.0 7.0
NGC4182 12 13 03.0 +07 02 20 7.0 7.0
NGC4183 12 13 16.9 +43 41 52 7.0 7.0
NGC4185 12 13 22.2 +28 30 38 7.0 7.0
NGC4186 12 14 06.5 +14 43 33 7.0 7.0
NGC4187 12 13 29.3 +50 44 29 7.0 7.0
NGC4189 12 13 47.5 +13 25 32 7.0 7.0
NGC4190 12 13 44.5 +36 38 05 7.0 7.0
NGC4191 12 13 50.4 +07 12 02 7.0 7.0
NGC4192 12 13 48.2 +14 54 00 9.8 7.0
NGC4193 12 13 53.6 +13 10 21 7.0 7.0
NGC4194 12 14 09.6 +54 31 35 7.0 7.0
NGC4195 12 14 18.0 +59 36 55 7.0 7.0
NGC4196 12 14 29.7 +28 25 24 7.0 7.0
NGC4197 12 14 38.5 +05 48 21 7.0 7.0
NGC4198 12 14 22.1 +56 00 40 7.0 7.0
NGC4199 12 14 48.6 +59 54 21 7.0 7.0
NGC4200 12 14 44.2 +12 10 50 7.0 7.0
NGC4203 12 15 05.0 +33 11 52 7.0 7.0
NGC4204 12 15 14.3 +20 39 31 7.0 7.0
NGC4205 12 14 55.3 +63 46 56 7.0 7.0
NGC4206 12 15 16.7 +13 01 26 7.0 7.0
NGC4207 12 15 30.4 +09 35 08 7.0 7.0
NGC4208 12 15 39.3 +13 54 06 7.0 7.0
NGC4209 12 13 22.2 +28 30 38 7.0 7.0
NGC4210 12 15 15.9 +65 59 07 7.0 7.0
NGC4211 12 15 35.9 +28 10 39 7.0 7.0
NGC4212 12 15 39.3 +13 54 06 7.0 7.0
NGC4213 12 15 37.5 +23 58 55 7.0 7.0
NGC4214 12 15 39.5 +36 19 35 8.5 7.0
NGC4215 12 15 54.5 +06 24 04 7.0 7.0
NGC4216 12 15 54.1 +13 08 59 8.1 7.0
NGC4217 12 15 51.3 +47 05 28 7.0 7.0
NGC4218 12 15 46.3 +48 07 53 7.0 7.0
NGC4220 12 16 11.7 +47 52 59 7.0 7.0
NGC4221 12 15 59.9 +66 13 50 7.0 7.0
NGC4222 12 16 22.7 +13 18 25 7.0 7.0
NGC4223 12 17 25.7 +06 41 24 7.0 7.0
NGC4224 12 16 33.7 +07 27 42 7.0 7.0
NGC4226 12 16 26.2 +47 01 31 7.0 7.0
NGC4227 12 16 33.7 +33 31 19 7.0 7.0
NGC4228 12 15 39.5 +36 19 35 7.9 7.0
NGC4229 12 16 38.7 +33 33 38 7.0 7.0
NGC4231 12 16 48.7 +47 27 24 7.0 7.0
NGC4232 12 16 48.7 +47 26 18 7.0 7.0
NGC4233 12 17 07.6 +07 37 26 7.0 7.0
NGC4234 12 17 09.1 +03 40 58 7.0 7.0
NGC4235 12 17 09.9 +07 11 28 7.0 7.0
NGC4236 12 16 42.1 +69 27 45 21.9 7
NGC4237 12 17 11.4 +15 19 26 7.0 7.0
NGC4238 12 16 55.8 +63 24 36 7.0 7.0
NGC4239 12 17 14.9 +16 31 52 7.0 7.0
NGC4241 12 17 59.9 +06 39 13 7.0 7.0
NGC4242 12 17 30.1 +45 37 08 7.0 7.0
NGC4244 12 17 29.7 +37 48 24 16.6 7.0
NGC4245 12 17 36.8 +29 36 28 7.0 7.0
NGC4246 12 17 58.1 +07 11 08 7.0 7.0
NGC4247 12 17 57.9 +07 16 25 7.0 7.0
NGC4248 12 17 50.3 +47 24 32 7.0 7.0
NGC4249 12 17 59.4 +05 35 54 7.0 7.0
NGC4250 12 17 26.2 +70 48 08 7.0 7.0
NGC4251 12 18 08.3 +28 10 30 7.0 7.0
NGC4252 12 18 30.8 +05 33 34 7.0 7.0
NGC4253 12 18 26.5 +29 48 47 7.0 7.0
NGC4254 12 18 49.6 +14 25 01 7.0 7.0
NGC4255 12 18 56.1 +04 47 10 7.0 7.0
NGC4256 12 18 42.9 +65 53 54 7.0 7.0
NGC4257 12 19 06.5 +05 43 33 7.0 7.0
NGC4258 12 18 57.5 +47 18 15 18.6 7
NGC4259 12 19 22.2 +05 22 35 7.0 7.0
NGC4260 12 19 22.2 +06 05 55 7.0 7.0
NGC4261 12 19 23.2 +05 49 30 7.0 7.0
NGC4262 12 19 30.5 +14 52 39 7.0 7.0
NGC4264 12 19 35.7 +05 50 48 7.0 7.0
NGC4266 12 19 42.3 +05 32 17 7.0 7.0
NGC4267 12 19 45.3 +12 47 53 7.0 7.0
NGC4268 12 19 47.2 +05 17 00 7.0 7.0
NGC4269 12 19 49.3 +06 00 52 7.0 7.0
NGC4270 12 19 49.5 +05 27 47 7.0 7.0
NGC4271 12 19 32.6 +56 44 11 7.0 7.0
NGC4272 12 19 47.5 +30 20 19 7.0 7.0
NGC4273 12 19 56.1 +05 20 36 7.0 7.0
NGC4274 12 19 50.5 +29 36 50 7.0 7.0
NGC4275 12 19 52.6 +27 37 16 7.0 7.0
NGC4276 12 20 07.5 +07 41 29 7.0 7.0
NGC4277 12 20 03.7 +05 20 28 7.0 7.0
NGC4278 12 20 06.7 +29 16 50 7.0 7.0
NGC4281 12 20 21.5 +05 23 10 7.0 7.0
NGC4282 12 20 24.3 +05 34 21 7.0 7.0
NGC4283 12 20 20.8 +29 18 38 7.0 7.0
NGC4284 12 20 12.6 +58 05 34 7.0 7.0
NGC4286 12 20 42.1 +29 20 44 7.0 7.0
NGC4287 12 20 48.5 +05 38 23 7.0 7.0
NGC4288 12 20 38.0 +46 17 32 7.0 7.0
NGC4289 12 21 02.2 +03 43 19 7.0 7.0
NGC4290 12 20 47.5 +58 05 33 7.0 7.0
NGC4291 12 20 17.7 +75 22 14 7.0 7.0
NGC4292 12 21 16.5 +04 35 44 7.0 7.0
NGC4293 12 21 12.6 +18 22 56 7.0 7.0
NGC4294 12 21 17.7 +11 30 37 7.0 7.0
NGC4295 12 21 09.8 +28 09 55 7.0 7.0
NGC4296 12 21 28.3 +06 39 12 7.0 7.0
NGC4297 12 21 27.4 +06 40 16 7.0 7.0
NGC4298 12 21 32.8 +14 36 24 7.0 7.0
NGC4299 12 21 40.7 +11 30 06 7.0 7.0
NGC4300 12 21 41.5 +05 23 05 7.0 7.0
NGC4301 12 22 27.1 +04 33 57 7.0 7.0
NGC4302 12 21 42.3 +14 35 59 7.0 7.0
NGC4303 12 21 54.9 +04 28 24 7.0 7.0
NGC4305 12 22 03.5 +12 44 28 7.0 7.0
NGC4306 12 22 04.1 +12 47 15 7.0 7.0
NGC4307 12 22 05.7 +09 02 38 7.0 7.0
NGC4308 12 21 56.7 +30 04 26 7.0 7.0
NGC4309 12 22 12.4 +07 08 39 7.0 7.0
NGC4310 12 22 26.3 +29 12 30 7.0 7.0
NGC4311 12 22 26.3 29 12 16 7.0 7.0
NGC4312 12 22 31.4 +15 32 15 7.0 7.0
NGC4313 12 22 38.6 +11 48 04 7.0 7.0
NGC4314 12 22 31.9 +29 53 43 7.0 7.0
NGC4315 12 22 42.0  +9 19 00 7.0 7.0
NGC4316 12 22 42.3 +09 19 56 7.0 7.0
NGC4317 12 22 41.9 +31 02 16 7.0 7.0
NGC4318 12 22 43.3 +08 11 53 7.0 7.0
NGC4319 12 21 43.8 +75 19 19 7.0 7.0
NGC4320 12 22 57.8 +10 32 55 7.0 7.0
NGC4321 12 22 54.9 +15 49 21 7.4 7.0
NGC4322 12 22 42.1 +15 54 12 7.0 7.0
NGC4323 12 23 01.8 +15 54 20 7.0 7.0
NGC4324 12 23 06.1 +05 15 00 7.0 7.0
NGC4325 12 23 06.6 +10 37 16 7.0 7.0
NGC4326 12 23 11.6 +06 04 18 7.0 7.0
NGC4327 12 23 07.5 +15 44 11 7.0 7.0
NGC4328 12 23 20.1 +15 49 13 7.0 7.0
NGC4330 12 23 16.9 +11 22 05 7.0 7.0
NGC4331 12 22 35.5 +76 10 22 7.0 7.0
NGC4332 12 22 46.7 +65 50 37 7.0 7.0
NGC4333 12 23 22.2 +06 02 25 7.0 7.0
NGC4334 12 23 23.9 +07 28 22 7.0 7.0
NGC4335 12 23 01.9 +58 26 40 7.0 7.0
NGC4336 12 23 29.7 +19 25 36 7.0 7.0
NGC4338 12 22 26.3 +29 12 30 7.0 7.0
NGC4339 12 23 34.9 +06 04 53 7.0 7.0
NGC4340 12 23 35.2 +16 43 20 7.0 7.0
NGC4341 12 23 53.5 +07 06 25 7.0 7.0
NGC4342 12 23 39.1 +07 03 14 7.0 7.0
NGC4343 12 23 38.9 +06 57 15 7.0 7.0
NGC4344 12 23 37.6 +17 32 29 7.0 7.0
NGC4345 12 21 43.8 +75 19 19 7.0 7.0
NGC4346 12 23 27.9 +46 59 37 7.0 7.0
NGC4350 12 23 57.9 +16 41 37 7.0 7.0
NGC4351 12 24 01.5 +12 12 16 7.0 7.0
NGC4352 12 24 05.0 +11 13 06 7.0 7.0
NGC4353 12 24 00.2 +07 47 05 7.0 7.0
NGC4354 12 24 01.5 +12 12 16 7.0 7.0
NGC4356 12 24 14.8 +08 32 14 7.0 7.0
NGC4357 12 23 58.9 +48 46 47 7.0 7.0
NGC4358 12 24 02.1 +58 23 06 7.0 7.0
NGC4359 12 24 11.4 +31 31 18 7.0 7.0
NGC4360 12 24 21.8 +09 17 35 7.0 7.0
NGC4362 12 24 11.3 +58 21 38 7.0 7.0
NGC4363 12 23 28.4 +74 57 08 7.0 7.0
NGC4364 12 24 11.3 +58 21 38 7.0 7.0
NGC4365 12 24 28.1 +07 19 03 7.0 7.0
NGC4366 12 24 46.9 +07 21 09 7.0 7.0
NGC4367 12 24 35.2 +12 10 56 7.0 7.0
NGC4368 12 23 06.6 +10 37 16 7.0 7.0
NGC4369 12 24 36.3 +39 22 58 7.0 7.0
NGC4370 12 24 55.0 +07 26 39 7.0 7.0
NGC4371 12 24 55.5 +11 42 14 7.0 7.0
NGC4374 12 25 04.7 +12 53 13 7.0 7.0
NGC4375 12 25 00.5 +28 33 30 7.0 7.0
NGC4376 12 25 18.2 +05 44 28 7.0 7.0
NGC4377 12 25 12.4 +14 45 43 7.0 7.0
NGC4378 12 25 18.1 +04 55 29 7.0 7.0
NGC4379 12 25 14.7 +15 36 26 7.0 7.0
NGC4380 12 25 22.1 +10 00 59 7.0 7.0
NGC4381 12 23 58.9 +48 46 47 7.0 7.0
NGC4382 12 25 24.2 +18 11 27 7.1 7.0
NGC4383 12 25 25.4 +16 28 11 7.0 7.0
NGC4384 12 25 11.9 +54 30 22 7.0 7.0
NGC4386 12 24 28.3 +75 31 43 7.0 7.0
NGC4387 12 25 41.7 +12 48 37 7.0 7.0
NGC4388 12 25 46.8 +12 39 43 7.0 7.0
NGC4389 12 25 35.3 +45 41 03 7.0 7.0
NGC4390 12 25 50.7 +10 27 32 7.0 7.0
NGC4391 12 25 18.8 +64 55 59 7.0 7.0
NGC4392 12 25 18.7 +45 50 50 7.0 7.0
NGC4393 12 25 51.3 +27 33 44 7.0 7.0
NGC4394 12 25 55.6 +18 12 50 7.0 7.0
NGC4395 12 25 48.9 +33 32 50 13.2 11
NGC4396 12 25 59.5 +15 40 12 7.0 7.0
NGC4397 12 25 58.1 +18 18 04 7.0 7.0
NGC4398 12 26 07.5 +10 41 11 7.0 7.0
NGC4399 12 25 43.0 +33 30 57 7.0 7.0
NGC4400 12 25 55.9 +33 30 55 7.0 7.0
NGC4401 12 25 57.5 +33 31 42 7.0 7.0
NGC4402 12 26 07.6 +13 06 48 7.0 7.0
NGC4405 12 26 07.2 +16 10 52 7.0 7.0
NGC4406 12 26 11.9 +12 56 47 8.9 7.0
NGC4407 12 26 32.2 +12 36 39 7.0 7.0
NGC4408 12 26 17.1 +27 52 17 7.0 7.0
NGC4409 12 26 58.5 +02 29 39 7.0 7.0
NGC4410 12 26 29.5 +09 01 09 7.0 7.0
NGC4411 12 26 30.0 +08 52 20 7.0 7.0
NGC4412 12 26 36.1 +03 57 53 7.0 7.0
NGC4413 12 26 32.2 +12 36 39 7.0 7.0
NGC4414 12 26 27.1 +31 13 24 7.0 7.0
NGC4415 12 26 40.5 +08 26 08 7.0 7.0
NGC4416 12 26 46.8 +07 55 08 7.0 7.0
NGC4417 12 26 50.6 +09 35 03 7.0 7.0
NGC4419 12 26 56.3 +15 02 50 7.0 7.0
NGC4420 12 26 58.5 +02 29 39 7.0 7.0
NGC4421 12 27 02.5 +15 27 41 7.0 7.0
NGC4423 12 27 08.9  +5 52 46 7.0 7.0
NGC4424 12 27 11.7 +09 25 12 7.0 7.0
NGC4425 12 27 13.4 +12 44 04 7.0 7.0
NGC4426 12 27 10.5 +27 50 17 7.0 7.0
NGC4427 12 27 10.5 +27 50 17 7.0 7.0
NGC4429 12 27 26.7 +11 06 26 7.0 7.0
NGC4430 12 27 26.1 +06 15 44 7.0 7.0
NGC4431 12 27 27.3 +12 17 24 7.0 7.0
NGC4432 12 27 33.0 +06 13 59 7.0 7.0
NGC4434 12 27 36.7 +08 09 15 7.0 7.0
NGC4435 12 27 40.5 +13 04 44 7.0 7.0
NGC4436 12 27 41.2 +12 18 56 7.0 7.0
NGC4438 12 27 45.6 +13 00 31 8.5 7.0
NGC4440 12 27 53.5 +12 17 35 7.0 7.0
NGC4441 12 27 20.3 +64 48 05 7.0 7.0
NGC4442 12 28 03.8 +09 48 14 7.0 7.0
NGC4443 12 29 03.0 +13 11 01 7.0 7.0
NGC4445 12 28 16.0 +09 26 11 7.0 7.0
NGC4446 12 28 06.8 +13 54 43 7.0 7.0
NGC4447 12 28 12.5 +13 53 57 7.0 7.0
NGC4448 12 28 15.4 +28 37 14 7.0 7.0
NGC4449 12 28 11.1 +44 05 36 7.0 7.0
NGC4450 12 28 29.5 +17 05 06 7.0 7.0
NGC4451 12 28 40.5 +09 15 33 7.0 7.0
NGC4452 12 28 43.3 +11 45 18 7.0 7.0
NGC4453 12 28 46.9 +06 30 43 7.0 7.0
NGC4455 12 28 44.0 +22 49 20 7.0 7.0
NGC4457 12 28 59.1 +03 34 13 7.0 7.0
NGC4458 12 28 57.6 +13 14 30 7.0 7.0
NGC4459 12 29 00.1 +13 58 41 7.0 7.0
NGC4460 12 28 45.6 +44 51 51 7.0 7.0
NGC4461 12 29 03.0 +13 11 01 7.0 7.0
NGC4464 12 29 21.3 +08 09 22 7.0 7.0
NGC4465 12 29 23.5 +08 01 33 7.0 7.0
NGC4466 12 29 30.6 +07 41 46 7.0 7.0
NGC4467 12 29 30.1 +07 59 33 7.0 7.0
NGC4468 12 29 30.9 +14 02 56 7.0 7.0
NGC4469 12 29 28.1 +08 45 01 7.0 7.0
NGC4470 12 29 37.9 +07 49 25 7.0 7.0
NGC4471 12 29 41.9 +07 53 46 7.0 7.0
NGC4472 12 29 46.7 +08 00 00 10.2 8
NGC4473 12 29 48.9 +13 25 49 7.0 7.0
NGC4474 12 29 53.6 +14 04 07 7.0 7.0
NGC4475 12 29 47.5 +27 14 35 7.0 7.0
NGC4476 12 29 59.1 +12 20 56 7.0 7.0
NGC4477 12 30 02.3 +13 38 12 7.0 7.0
NGC4478 12 30 17.3 +12 19 43 7.0 7.0
NGC4479 12 30 18.4 +13 34 40 7.0 7.0
NGC4480 12 30 26.8 +04 14 48 7.0 7.0
NGC4481 12 29 48.7 +64 01 59 7.0 7.0
NGC4482 12 30 10.4 +10 46 46 7.0 7.0
NGC4483 12 30 40.7 +09 00 55 7.0 7.0
NGC4485 12 30 31.4 +41 42 00 7.0 7.0
NGC4486 12 30 49.3 +12 23 26 8.3 7.0
NGC4488 12 30 51.3 +08 21 35 7.0 7.0
NGC4489 12 30 52.3 +16 45 31 7.0 7.0
NGC4490 12 30 36.1 +41 38 33 7.0 7.0
NGC4491 12 30 58.1 +11 29 00 7.0 7.0
NGC4492 12 30 59.7 +08 04 39 7.0 7.0
NGC4494 12 31 24.3 +25 46 31 7.0 7.0
NGC4495 12 31 22.9 +29 08 10 7.0 7.0
NGC4496 12 31 39.6 +03 56 27 7.0 7.0
NGC4497 12 31 32.5 +11 37 28 7.0 7.0
NGC4498 12 31 39.6 +16 51 11 7.0 7.0
NGC4500 12 31 22.1 +57 57 52 7.0 7.0
NGC4501 12 31 59.1 +14 25 15 7.0 7.0
NGC4502 12 32 03.3 +16 41 15 7.0 7.0
NGC4503 12 32 06.2 +11 10 35 7.0 7.0
NGC4505 12 31 39.6 +03 56 27 7.0 7.0
NGC4506 12 32 10.5 +13 25 10 7.0 7.0
NGC4508 12 32 17.4 +05 49 12 7.0 7.0
NGC4509 12 33 06.8 +32 05 31 7.0 7.0
NGC4510 12 31 47.1 +64 14 01 7.0 7.0
NGC4511 12 32 08.1 +56 28 15 7.0 7.0
NGC4512 12 32 47.7 +63 56 20 7.0 7.0
NGC4513 12 32 01.5 +66 19 56 7.0 7.0
NGC4514 12 32 43.0 +29 42 44 7.0 7.0
NGC4515 12 33 05.0 +16 15 55 7.0 7.0
NGC4516 12 33 07.5 +14 34 29 7.0 7.0
NGC4518 12 33 11.7 +07 51 05 7.0 7.0
NGC4519 12 33 30.3 +08 39 17 7.0 7.0
NGC4521 12 32 47.7 +63 56 20 7.0 7.0
NGC4522 12 33 39.5 +09 10 25 7.0 7.0
NGC4523 12 33 47.9 +15 10 06 7.0 7.0
NGC4525 12 33 51.0 +30 16 39 7.0 7.0
NGC4526 12 34 03.1 +07 41 58 7.2 7.0
NGC4527 12 34 08.5 +02 39 09 7.0 7.0
NGC4528 12 34 06.1 +11 19 16 7.0 7.0
NGC4529 12 32 51.6 +20 10 59 7.0 7.0
NGC4530 12 33 47.6 +41 21 12 7.0 7.0
NGC4531 12 34 15.9 +13 04 30 7.0 7.0
NGC4532 12 34 19.3 +06 28 07 7.0 7.0
NGC4533 12 34 22.1 +02 19 32 7.0 7.0
NGC4534 12 34 05.5 +35 31 05 7.0 7.0
NGC4535 12 34 20.3 +08 11 52 7.1 7.0
NGC4536 12 34 27.1 +02 11 16 7.6 7.0
NGC4537 12 34 48.9 +50 48 19 7.0 7.0
NGC4538 12 34 40.8 +03 19 24 7.0 7.0
NGC4539 12 34 34.9 +18 12 09 7.0 7.0
NGC4540 12 34 50.8 +15 33 04 7.0 7.0
NGC4542 12 34 48.9 +50 48 19 7.0 7.0
NGC4543 12 35 20.3 +06 06 54 7.0 7.0
NGC4544 12 35 36.6 +03 02 04 7.0 7.0
NGC4545 12 34 34.2 +63 31 30 7.0 7.0
NGC4547 12 34 51.8 +58 55 00 7.0 7.0
NGC4548 12 35 27.2 +14 29 48 7.0 7.0
NGC4549 12 35 21.1 +58 56 58 7.0 7.0
NGC4550 12 35 30.5 +12 13 14 7.0 7.0
NGC4551 12 35 37.9 +12 15 49 7.0 7.0
NGC4552 12 35 39.9 +12 33 23 7.0 7.0
NGC4554 12 35 42.0 +11 11 00 7.0 7.0
NGC4555 12 35 41.3 +26 31 22 7.0 7.0
NGC4556 12 35 45.9 +26 54 31 7.0 7.0
NGC4557 12 35 50.3 27 03 11 7.0 7.0
NGC4558 12 35 52.7 +26 59 31 7.0 7.0
NGC4559 12 35 57.7 +27 57 35 10.7 7.0
NGC4560 12 34 03.1 +07 41 58 7.2 7.0
NGC4561 12 36 08.2 +19 19 19 7.0 7.0
NGC4562 12 35 34.8 +25 50 59 7.0 7.0
NGC4563 12 36 12.6 +26 56 28 7.0 7.0
NGC4564 12 36 26.9 +11 26 21 7.0 7.0
NGC4565 12 36 20.7 +25 59 19 15.8 7.0
NGC4566 12 36 00.1 +54 13 14 7.0 7.0
NGC4567 12 36 32.8 +11 15 28 7.0 7.0
NGC4568 12 36 34.3 +11 14 17 7.0 7.0
NGC4569 12 36 49.9 +13 09 45 9.5 7.0
NGC4570 12 36 53.4 +07 14 47 7.0 7.0
NGC4571 12 36 56.5 +14 13 02 7.0 7.0
NGC4572 12 35 45.8 +74 14 44 7.0 7.0
NGC4576 12 37 33.5 +04 22 03 7.0 7.0
NGC4577 12 39 12.3 +06 00 43 7.0 7.0
NGC4578 12 37 30.5 +09 33 17 7.0 7.0
NGC4579 12 37 43.5 +11 49 05 7.0 7.0
NGC4580 12 37 48.4 +05 22 05 7.0 7.0
NGC4583 12 38 04.5 +33 27 32 7.0 7.0
NGC4584 12 38 17.9 +13 06 35 7.0 7.0
NGC4585 12 38 13.1 +28 56 13 7.0 7.0
NGC4586 12 38 28.3 +04 19 08 7.0 7.0
NGC4587 12 38 35.5 +02 39 27 7.0 7.0
NGC4588 12 38 45.4 +06 46 05 7.0 7.0
NGC4589 12 37 25.0 +74 11 30 7.0 7.0
NGC4591 12 39 12.3 +06 00 43 7.0 7.0
NGC4595 12 39 51.8 +15 17 51 7.0 7.0
NGC4596 12 39 55.9 +10 10 33 7.0 7.0
NGC4598 12 40 11.8 +08 23 01 7.0 7.0
NGC4600 12 40 23.0 +03 07 03 7.0 7.0
NGC4605 12 40 00.0 +61 36 28 7.0 7.0
NGC4606 12 40 57.5 +11 54 42 7.0 7.0
NGC4607 12 41 12.3 +11 53 07 7.0 7.0
NGC4608 12 41 13.2 +10 09 19 7.0 7.0
NGC4610 12 29 37.9 +07 49 25 7.0 7.0
NGC4611 12 41 25.4 +13 43 44 7.0 7.0
NGC4612 12 41 32.7 +07 18 52 7.0 7.0
NGC4613 12 41 29.0 +26 05 18 7.0 7.0
NGC4614 12 41 31.5 +26 02 33 7.0 7.0
NGC4615 12 41 37.3 +26 04 21 7.0 7.0
NGC4617 12 41 05.7 +50 23 35 7.0 7.0
NGC4618 12 41 32.5 +41 09 02 7.0 7.0
NGC4619 12 41 44.3 +35 03 45 7.0 7.0
NGC4620 12 41 59.3 +12 56 34 7.0 7.0
NGC4621 12 42 02.4 +11 38 48 7.0 7.0
NGC4623 12 42 10.7 +07 40 37 7.0 7.0
NGC4624 12 45 06.2 +03 03 27 7.0 7.0
NGC4625 12 41 52.7 +41 16 26 7.0 7.0
NGC4627 12 41 59.6 +32 34 26 7.0 7.0
NGC4630 12 42 31.1 +03 57 30 7.0 7.0
NGC4631 12 42 08.1 +32 32 26 15.5 7.0
NGC4633 12 42 37.0 +14 21 20 7.0 7.0
NGC4634 12 42 41.0 +14 17 45 7.0 7.0
NGC4635 12 42 39.0 +19 56 39 7.0 7.0
NGC4636 12 42 49.9 +02 41 16 7.0 7.0
NGC4637 12 42 54.1 +11 26 16 7.0 7.0
NGC4638 12 42 47.4 +11 26 32 7.0 7.0
NGC4639 12 42 52.3 +13 15 25 7.0 7.0
NGC4640 12 42 57.8 +12 17 12 7.0 7.0
NGC4641 12 43 07.7 +12 03 02 7.0 7.0
NGC4644 12 42 42.6 +55 08 43 7.0 7.0
NGC4646 12 42 52.2 +54 51 21 7.0 7.0
NGC4647 12 43 32.0 +11 34 55 7.0 7.0
NGC4648 12 41 44.3 +74 25 16 7.0 7.0
NGC4649 12 43 39.7 +11 33 07 7.4 7.0
NGC4651 12 43 42.7 +16 23 56 7.0 7.0
NGC4652 12 43 19.7 +58 57 53 7.0 7.0
NGC4654 12 43 56.5 +13 07 32 7.0 7.0
NGC4655 12 43 36.5 +41 01 06 7.0 7.0
NGC4656 12 43 58.3 +32 10 13 15.1 7.0
NGC4657 12 44 08.3 +32 12 32 7.0 7.0
NGC4659 12 44 29.5 +13 29 54 7.0 7.0
NGC4660 12 44 32.0 +11 11 26 7.0 7.0
NGC4662 12 44 26.3 +37 07 16 7.0 7.0
NGC4664 12 45 06.2 +03 03 27 7.0 7.0
NGC4665 12 45 06.2 +03 03 27 7.0 7.0
NGC4667 12 42 47.4 +11 26 32 7.0 7.0
NGC4669 12 44 46.8 +54 52 32 7.0 7.0
NGC4670 12 45 16.9 +27 07 30 7.0 7.0
NGC4673 12 45 34.5 +27 03 38 7.0 7.0
NGC4675 12 45 31.9 +54 44 14 7.0 7.0
NGC4676 12 46 10.6 +30 43 35 7.0 7.0
NGC4685 12 47 11.5 +19 27 51 7.0 7.0
NGC4686 12 46 39.7 +54 32 02 7.0 7.0
NGC4687 12 47 23.8 +35 21 06 7.0 7.0
NGC4688 12 47 46.5 +04 20 08 7.0 7.0
NGC4689 12 47 45.7 +13 45 44 7.0 7.0
NGC4692 12 47 55.3 +27 13 20 7.0 7.0
NGC4693 12 47 09.1 +71 10 34 7.0 7.0
NGC4694 12 48 15.1 +10 59 01 7.0 7.0
NGC4695 12 47 32.1 +54 22 28 7.0 7.0
NGC4698 12 48 22.9 +08 29 16 7.0 7.0
NGC4701 12 49 11.6 +03 23 19 7.0 7.0
NGC4702 12 47 55.3 +27 13 20 7.0 7.0
NGC4704 12 48 46.5 +41 55 15 7.0 7.0
NGC4707 12 48 23.1 +51 09 55 7.0 7.0
NGC4710 12 49 38.7 +15 09 54 7.0 7.0
NGC4711 12 48 45.9 +35 19 57 7.0 7.0
NGC4712 12 49 34.1 +25 28 11 7.0 7.0
NGC4713 12 49 57.8 +05 18 38 7.0 7.0
NGC4715 12 49 57.9 +27 49 20 7.0 7.0
NGC4719 12 50 08.6 +33 09 34 7.0 7.0
NGC4721 12 50 19.8 +27 19 26 7.0 7.0
NGC4725 12 50 26.5 +25 30 01 10.7 7
NGC4728 12 50 28.0 +27 26 06 7.0 7.0
NGC4732 12 50 07.2 +52 51 00 7.0 7.0
NGC4733 12 51 06.9 +10 54 43 7.0 7.0
